Sale Date,Product Category,Region,Sales Amount,Cost of Goods,Profit
2023-08-01,Food & Beverage,West,342.51,267.06,75.45
2023-09-13,Clothing,South,981.79,527.51,454.28
2023-03-22,Electronics,West,72.74,33.53,39.21
2023-02-15,Books,South,288.96,191.19,97.77
2023-04-08,Clothing,West,251.98,111.65,140.33
2023-11-05,Home Goods,North,631.64,424.71,206.93
2023-01-02,Home Goods,East,696.38,385.24,311.14
2023-11-05,Clothing,South,271.39,207.51,63.88
2023-08-14,Clothing,North,724.44,299.22,425.22
2023-11-01,Home Goods,East,273.58,179.21,94.37
2023-01-19,Home Goods,South,400.88,255.1,145.78
2023-04-17,Home Goods,North,324.2,188.16,136.04
2023-07-17,Electronics,North,166.02,69.64,96.38
2023-04-06,Books,South,722.54,391.84,330.7
2023-03-16,Home Goods,East,991.62,623.8,367.82
2023-05-22,Electronics,North,421.04,241.7,179.34
2023-04-20,Clothing,South,886.2,598.68,287.52
2023-02-06,Clothing,West,727.48,485.94,241.54
2023-04-18,Home Goods,West,710.99,519.1,191.89
2023-06-20,Books,North,279.0,155.57,123.43
2023-09-29,Home Goods,East,266.56,188.92,77.64
2023-12-12,Electronics,West,670.41,475.83,194.58
2023-12-09,Food & Beverage,East,554.82,391.54,163.28
2023-06-30,Electronics,East,68.35,40.23,28.12
2023-10-08,Food & Beverage,South,114.56,90.33,24.23
2023-08-02,Clothing,South,542.58,243.16,299.42
2023-01-22,Home Goods,East,10.12,5.15,4.97
2023-06-10,Home Goods,North,449.52,188.16,261.36
2023-04-28,Clothing,North,49.52,38.84,10.68
2023-06-14,Clothing,West,420.57,267.87,152.7
2023-11-11,Food & Beverage,South,294.83,173.04,121.79
2023-10-20,Books,North,453.72,343.88,109.84
2023-09-07,Home Goods,North,287.13,220.19,66.94
2023-02-23,Home Goods,North,713.49,439.65,273.84
2023-05-09,Clothing,South,251.25,186.75,64.5
2023-11-06,Books,North,507.83,368.78,139.05
2023-07-09,Food & Beverage,East,903.09,458.55,444.54
2023-01-19,Food & Beverage,West,688.01,544.12,143.89
2023-08-31,Books,North,607.32,292.94,314.38
2023-12-16,Clothing,South,716.45,302.2,414.25
2023-09-06,Clothing,West,893.5,487.9,405.6
2023-11-03,Clothing,East,524.14,373.93,150.21
2023-11-10,Electronics,North,680.05,455.15,224.9
2023-01-08,Electronics,West,963.37,422.38,540.99
2023-03-16,Food & Beverage,South,874.6,413.07,461.53
2023-07-17,Clothing,East,792.2,488.95,303.25
2023-01-07,Food & Beverage,East,687.2,538.13,149.07
2023-11-06,Food & Beverage,East,844.37,496.26,348.11
2023-03-26,Electronics,North,57.62,46.08,11.54
2023-06-11,Clothing,North,432.39,340.31,92.08
2023-11-23,Clothing,North,368.29,180.85,187.44
2023-09-18,Home Goods,West,545.23,345.69,199.54
2023-10-27,Books,East,387.28,307.22,80.06
2023-01-21,Home Goods,South,310.46,150.51,159.95
2023-04-10,Food & Beverage,East,611.2,370.97,240.23
2023-09-11,Food & Beverage,West,201.21,134.56,66.65
2023-04-05,Home Goods,East,122.51,52.41,70.1
2023-11-11,Books,North,285.58,216.37,69.21
2023-10-23,Books,East,586.34,312.52,273.82
2023-02-13,Electronics,West,599.01,255.08,343.93
2023-10-25,Books,West,694.76,290.77,403.99
2023-11-19,Clothing,West,242.41,104.81,137.6
2023-12-11,Food & Beverage,West,566.5,408.58,157.92
2023-10-29,Home Goods,West,981.02,764.03,216.99
2023-11-08,Electronics,South,294.8,137.71,157.09
2023-11-06,Food & Beverage,East,84.64,67.36,17.28
2023-03-24,Food & Beverage,South,109.81,81.81,28.0
2023-05-19,Books,North,671.96,362.18,309.78
2023-09-22,Electronics,East,831.12,398.84,432.28
2023-02-12,Electronics,South,717.77,554.77,163.0
2023-09-22,Books,East,772.8,341.61,431.19
2023-04-08,Electronics,East,873.86,467.57,406.29
2023-01-27,Food & Beverage,North,985.13,683.27,301.86
2023-06-05,Clothing,South,231.16,120.57,110.59
2023-08-19,Electronics,West,321.01,229.18,91.83
2023-07-16,Food & Beverage,East,847.41,401.19,446.22
2023-01-12,Books,East,36.91,19.34,17.57
2023-08-25,Books,North,170.82,102.81,68.01
2023-09-29,Home Goods,South,466.53,311.47,155.06
2023-05-10,Electronics,East,256.77,202.56,54.21
2023-04-12,Electronics,North,289.78,150.7,139.08
2023-02-04,Food & Beverage,North,94.55,39.23,55.32
2023-09-20,Books,North,85.92,37.19,48.73
2023-07-12,Home Goods,South,33.09,17.81,15.28
2023-04-19,Clothing,West,188.18,122.06,66.12
2023-10-22,Clothing,North,951.51,748.39,203.12
2023-02-25,Home Goods,West,607.74,298.3,309.44
2023-02-01,Electronics,East,220.46,151.37,69.09
2023-03-17,Food & Beverage,North,902.89,393.73,509.16
2023-12-12,Electronics,South,257.06,160.4,96.66
2023-10-21,Home Goods,South,149.19,66.68,82.51
2023-09-17,Food & Beverage,North,156.59,86.62,69.97
2023-10-10,Electronics,South,111.68,63.22,48.46
2023-04-23,Home Goods,East,614.86,376.89,237.97
2023-08-31,Clothing,East,725.7,456.19,269.51
2023-06-24,Home Goods,North,923.83,528.7,395.13
2023-03-01,Clothing,North,528.1,337.86,190.24
2023-07-03,Electronics,West,863.07,363.24,499.83
2023-04-23,Home Goods,East,78.19,33.59,44.6
2023-12-23,Electronics,East,472.42,301.89,170.53
2023-03-22,Books,East,829.13,427.31,401.82
2023-12-09,Food & Beverage,East,504.26,307.92,196.34
2023-03-28,Food & Beverage,North,262.15,188.08,74.07
2023-03-02,Electronics,South,67.12,39.19,27.93
2023-02-18,Books,East,857.01,495.49,361.52
2023-05-31,Food & Beverage,North,320.93,221.35,99.58
2023-10-01,Food & Beverage,West,675.11,379.29,295.82
2023-05-13,Home Goods,South,42.13,28.01,14.12
2023-11-17,Books,West,590.82,363.4,227.42
2023-04-26,Books,West,157.65,108.64,49.01
2023-10-13,Food & Beverage,East,918.36,572.88,345.48
2023-04-07,Food & Beverage,South,732.92,293.42,439.5
2023-11-20,Food & Beverage,South,847.67,492.59,355.08
2023-09-21,Books,North,179.02,116.0,63.02
2023-12-08,Electronics,North,788.77,381.29,407.48
2023-10-11,Home Goods,South,622.48,336.06,286.42
2023-06-10,Clothing,East,795.39,446.68,348.71
2023-07-06,Electronics,North,994.74,478.86,515.88
2023-06-11,Electronics,East,216.29,166.73,49.56
2023-08-20,Clothing,West,279.28,204.12,75.16
2023-05-27,Home Goods,North,386.99,177.78,209.21
2023-03-19,Home Goods,West,312.59,129.87,182.72
2023-09-03,Electronics,South,731.77,550.12,181.65
2023-10-12,Clothing,North,776.54,556.18,220.36
2023-07-26,Electronics,North,38.55,23.42,15.13
2023-05-29,Electronics,North,790.66,516.31,274.35
2023-07-13,Food & Beverage,East,74.05,57.97,16.08
2023-06-20,Food & Beverage,North,244.18,121.9,122.28
2023-02-11,Books,North,794.57,567.77,226.8
2023-11-30,Clothing,East,836.28,449.47,386.81
2023-01-04,Home Goods,South,853.64,654.49,199.15
2023-07-21,Electronics,West,652.79,314.22,338.57
2023-09-16,Electronics,South,953.47,496.78,456.69
2023-06-11,Clothing,West,329.15,150.58,178.57
2023-01-07,Food & Beverage,North,972.44,606.64,365.8
2023-10-29,Electronics,South,312.23,158.88,153.35
2023-10-03,Electronics,North,466.73,242.68,224.05
2023-10-30,Home Goods,East,326.21,250.28,75.93
2023-11-02,Books,South,34.45,20.79,13.66
2023-05-16,Home Goods,North,544.28,267.72,276.56
2023-04-01,Electronics,South,526.61,250.43,276.18
2023-04-04,Clothing,South,473.13,242.64,230.49
2023-01-20,Home Goods,East,771.12,597.15,173.97
2023-01-15,Electronics,West,423.86,300.93,122.93
2023-07-24,Books,East,927.52,529.62,397.9
2023-01-09,Clothing,South,710.7,356.39,354.31
2023-03-06,Home Goods,North,597.96,300.19,297.77
2023-08-24,Books,West,501.56,207.77,293.79
2023-08-09,Clothing,West,101.47,40.62,60.85
2023-03-02,Electronics,North,87.27,57.17,30.1
2023-01-05,Books,South,27.94,15.93,12.01
2023-11-06,Food & Beverage,North,973.68,678.35,295.33
2023-04-03,Electronics,South,76.04,50.51,25.53
2023-11-06,Electronics,West,167.19,107.23,59.96
2023-08-19,Books,North,238.94,119.73,119.21
2023-06-18,Electronics,West,742.44,541.76,200.68
2023-08-19,Clothing,West,293.81,155.46,138.35
2023-07-20,Clothing,South,472.26,348.32,123.94
2023-03-26,Clothing,North,812.62,541.04,271.58
2023-02-17,Books,East,749.47,448.57,300.9
2023-01-22,Clothing,North,254.37,187.63,66.74
2023-09-28,Home Goods,East,959.48,568.0,391.48
2023-12-06,Books,North,496.69,302.88,193.81
2023-09-06,Food & Beverage,West,929.96,681.34,248.62
2023-10-16,Electronics,North,364.14,198.13,166.01
2023-06-10,Home Goods,North,809.49,608.13,201.36
2023-08-08,Clothing,West,649.16,447.84,201.32
2023-11-03,Clothing,West,901.61,417.56,484.05
2023-09-30,Clothing,East,561.3,296.79,264.51
2023-05-29,Electronics,North,836.52,370.23,466.29
2023-03-27,Food & Beverage,West,207.24,99.43,107.81
2023-11-27,Home Goods,West,837.22,400.85,436.37
2023-05-12,Books,West,220.48,108.96,111.52
2023-01-23,Books,South,470.62,241.71,228.91
2023-01-06,Clothing,East,773.73,310.38,463.35
2023-04-02,Clothing,West,103.98,46.71,57.27
2023-08-12,Books,West,664.41,347.0,317.41
2023-05-27,Home Goods,East,837.57,452.43,385.14
2023-08-02,Clothing,South,859.53,408.55,450.98
2023-11-29,Clothing,North,98.35,39.92,58.43
2023-08-12,Books,North,798.39,349.21,449.18
2023-01-28,Food & Beverage,West,811.75,605.16,206.59
2023-02-26,Food & Beverage,East,350.99,252.78,98.21
2023-01-18,Books,South,857.08,571.24,285.84
2023-11-29,Home Goods,South,286.69,121.02,165.67
2023-09-09,Books,North,26.36,11.5,14.86
2023-07-03,Food & Beverage,North,232.33,136.26,96.07
2023-02-12,Home Goods,North,659.32,322.8,336.52
2023-10-10,Food & Beverage,South,805.25,638.54,166.71
2023-12-16,Home Goods,North,128.15,97.09,31.06
2023-12-29,Home Goods,South,650.88,294.16,356.72
2023-06-28,Food & Beverage,North,496.89,199.77,297.12
2023-09-06,Home Goods,East,342.26,201.37,140.89
2023-10-15,Home Goods,South,955.75,708.56,247.19
2023-12-17,Home Goods,West,28.04,18.76,9.28
2023-04-04,Food & Beverage,West,152.63,72.91,79.72
2023-07-17,Home Goods,North,736.53,340.47,396.06
2023-09-08,Food & Beverage,West,638.94,497.63,141.31
2023-01-26,Home Goods,North,490.65,301.31,189.34
2023-03-07,Clothing,West,165.66,117.62,48.04
2023-12-08,Clothing,South,328.98,254.99,73.99
2023-07-21,Food & Beverage,East,397.81,210.43,187.38
2023-05-24,Clothing,South,810.53,416.22,394.31
2023-08-16,Electronics,West,40.42,27.01,13.41
2023-03-17,Home Goods,South,33.49,18.62,14.87
2023-05-07,Electronics,South,944.47,660.3,284.17
2023-02-01,Books,West,513.86,237.25,276.61
2023-06-20,Home Goods,East,996.64,682.69,313.95
2023-04-17,Books,North,486.94,217.65,269.29
2023-05-24,Home Goods,West,655.4,341.67,313.73
2023-05-06,Clothing,South,630.83,318.02,312.81
2023-07-03,Clothing,South,522.81,286.41,236.4
2023-02-06,Home Goods,South,362.9,180.77,182.13
2023-10-10,Food & Beverage,East,303.11,136.79,166.32
2023-01-23,Electronics,South,886.21,571.8,314.41
2023-04-27,Home Goods,East,185.79,128.31,57.48
2023-09-05,Books,North,223.45,142.39,81.06
2023-02-02,Books,South,208.36,144.59,63.77
2023-08-07,Books,South,364.11,223.47,140.64
2023-02-01,Books,East,241.44,117.05,124.39
2023-07-07,Home Goods,North,69.21,44.29,24.92
2023-02-12,Electronics,North,988.65,691.87,296.78
2023-02-21,Home Goods,North,239.83,176.43,63.4
2023-04-06,Food & Beverage,South,767.1,386.54,380.56
2023-09-30,Food & Beverage,East,574.45,297.86,276.59
2023-11-06,Electronics,South,905.43,394.76,510.67
2023-03-16,Electronics,South,571.33,396.26,175.07
2023-08-28,Home Goods,North,627.67,451.99,175.68
2023-09-01,Electronics,West,428.66,290.66,138.0
2023-01-29,Electronics,North,608.66,448.31,160.35
2023-07-07,Clothing,West,642.22,344.16,298.06
2023-09-14,Electronics,South,532.23,216.55,315.68
2023-02-12,Books,East,502.06,211.1,290.96
2023-05-01,Food & Beverage,South,373.73,293.73,80.0
2023-07-12,Food & Beverage,East,887.46,383.08,504.38
2023-03-23,Electronics,West,233.98,147.42,86.56
2023-10-20,Food & Beverage,South,749.0,587.13,161.87
2023-09-09,Electronics,North,224.43,131.05,93.38
2023-01-01,Books,West,867.13,389.35,477.78
2023-09-18,Clothing,West,239.84,160.8,79.04
2023-09-17,Clothing,South,532.44,415.98,116.46
2023-01-25,Books,East,749.83,563.45,186.38
2023-09-17,Food & Beverage,North,198.09,121.62,76.47
2023-10-03,Books,South,520.65,261.89,258.76
2023-11-13,Food & Beverage,East,648.05,323.48,324.57
2023-10-24,Books,North,403.49,185.51,217.98
2023-12-06,Electronics,South,584.6,306.47,278.13
2023-12-02,Clothing,West,450.01,194.25,255.76
2023-11-30,Food & Beverage,South,16.99,7.84,9.15
2023-06-17,Home Goods,West,253.21,159.07,94.14
2023-12-29,Electronics,South,999.8,629.51,370.29
2023-05-15,Food & Beverage,West,94.08,45.27,48.81
2023-06-24,Clothing,West,226.15,148.5,77.65
2023-06-21,Electronics,West,484.62,314.65,169.97
2023-03-31,Home Goods,North,385.53,262.19,123.34
2023-03-26,Clothing,West,190.06,145.43,44.63
2023-08-11,Home Goods,North,554.02,280.3,273.72
2023-06-05,Food & Beverage,North,723.62,407.23,316.39
2023-04-20,Food & Beverage,East,574.58,386.81,187.77
2023-09-04,Electronics,North,475.0,300.58,174.42
2023-01-13,Books,West,464.56,322.42,142.14
2023-06-13,Home Goods,East,189.69,118.46,71.23
2023-08-18,Books,North,720.01,409.31,310.7
2023-10-19,Clothing,East,939.75,552.9,386.85
2023-08-13,Food & Beverage,West,282.71,124.28,158.43
2023-12-17,Food & Beverage,East,912.21,422.37,489.84
2023-09-04,Food & Beverage,South,772.96,399.35,373.61
2023-08-30,Food & Beverage,West,278.77,128.15,150.62
2023-04-16,Clothing,East,790.14,598.85,191.29
2023-11-26,Clothing,West,65.53,47.35,18.18
2023-03-14,Clothing,East,163.0,98.69,64.31
2023-10-17,Home Goods,South,40.56,28.8,11.76
2023-02-09,Home Goods,South,401.01,167.13,233.88
2023-06-16,Electronics,South,398.01,236.2,161.81
2023-12-08,Electronics,South,525.41,381.66,143.75
2023-09-09,Electronics,South,72.28,50.82,21.46
2023-07-02,Food & Beverage,West,723.5,496.84,226.66
2023-07-27,Food & Beverage,South,316.14,127.76,188.38
2023-09-25,Electronics,West,102.04,67.11,34.93
2023-07-20,Home Goods,North,303.93,183.37,120.56
2023-08-31,Home Goods,East,631.34,388.32,243.02
2023-05-25,Books,North,590.9,409.41,181.49
2023-09-11,Home Goods,East,118.06,61.33,56.73
2023-10-21,Electronics,West,90.63,68.62,22.01
2023-10-04,Electronics,North,139.57,103.61,35.96
2023-02-20,Clothing,North,492.87,386.36,106.51
2023-01-18,Food & Beverage,West,706.84,379.81,327.03
2023-12-09,Books,North,572.71,427.19,145.52
2023-05-15,Electronics,North,701.27,451.08,250.19
2023-10-10,Books,North,95.17,46.29,48.88
2023-12-21,Home Goods,North,153.87,69.63,84.24
2023-05-09,Food & Beverage,East,733.08,410.79,322.29
2023-10-15,Clothing,East,312.14,174.85,137.29
2023-12-12,Electronics,North,797.96,587.11,210.85
2023-07-14,Home Goods,North,850.68,361.79,488.89
2023-08-04,Clothing,East,719.57,361.78,357.79
2023-01-16,Books,South,875.05,666.94,208.11
2023-04-30,Food & Beverage,North,211.86,91.99,119.87
2023-02-23,Home Goods,North,681.87,399.27,282.6
2023-04-11,Books,South,82.14,59.57,22.57
2023-02-14,Home Goods,South,338.67,245.48,93.19
2023-04-22,Clothing,East,524.82,229.04,295.78
2023-06-30,Food & Beverage,South,255.45,138.31,117.14
2023-08-17,Food & Beverage,North,53.61,28.7,24.91
2023-03-31,Clothing,North,442.03,198.18,243.85
2023-09-22,Food & Beverage,South,172.21,126.43,45.78
2023-10-27,Clothing,South,927.48,647.24,280.24
2023-09-22,Clothing,East,118.26,83.66,34.6
2023-03-12,Books,East,89.43,60.83,28.6
2023-05-12,Clothing,South,502.53,240.16,262.37
2023-07-06,Home Goods,South,168.09,120.57,47.52
2023-04-29,Books,East,72.26,42.69,29.57
2023-09-27,Food & Beverage,South,784.77,401.47,383.3
2023-03-27,Electronics,West,547.72,233.86,313.86
2023-08-06,Clothing,South,331.05,193.63,137.42
2023-03-23,Home Goods,West,734.66,350.69,383.97
2023-07-05,Electronics,South,126.75,75.71,51.04
2023-03-04,Clothing,East,226.99,132.8,94.19
2023-07-23,Food & Beverage,South,563.2,332.79,230.41
2023-05-26,Clothing,East,782.08,468.19,313.89
2023-01-15,Home Goods,South,699.18,418.24,280.94
2023-11-01,Food & Beverage,West,900.07,605.83,294.24
2023-11-07,Electronics,South,233.16,177.79,55.37
2023-04-11,Electronics,North,440.43,207.53,232.9
2023-02-17,Home Goods,South,843.29,671.31,171.98
2023-04-12,Food & Beverage,North,36.92,25.62,11.3
2023-06-01,Electronics,West,710.14,345.52,364.62
2023-01-22,Food & Beverage,West,682.44,502.16,180.28
2023-02-25,Food & Beverage,North,858.1,367.55,490.55
2023-03-29,Electronics,West,452.24,252.83,199.41
2023-02-03,Books,East,315.07,142.37,172.7
2023-01-26,Home Goods,East,853.54,488.51,365.03
2023-04-12,Home Goods,East,379.36,258.95,120.41
2023-04-07,Home Goods,North,75.72,32.09,43.63
2023-05-29,Clothing,North,21.74,9.92,11.82
2023-11-25,Food & Beverage,North,389.09,164.67,224.42
2023-09-15,Home Goods,South,811.34,354.35,456.99
2023-11-24,Books,North,39.28,18.71,20.57
2023-06-21,Home Goods,South,247.36,192.06,55.3
2023-08-13,Clothing,South,430.03,238.06,191.97
2023-10-07,Food & Beverage,West,990.88,593.02,397.86
2023-02-27,Books,North,286.95,216.15,70.8
2023-09-01,Books,North,977.52,672.58,304.94
2023-02-13,Food & Beverage,East,48.47,35.69,12.78
2023-02-16,Electronics,North,747.94,580.85,167.09
2023-10-16,Clothing,North,451.69,241.78,209.91
2023-07-16,Clothing,West,119.29,66.06,53.23
2023-04-18,Electronics,East,160.43,108.87,51.56
2023-04-30,Food & Beverage,South,335.2,266.27,68.93
2023-01-19,Home Goods,East,264.43,163.95,100.48
2023-08-03,Home Goods,South,775.52,489.74,285.78
2023-04-14,Home Goods,South,801.46,560.89,240.57
2023-05-07,Home Goods,North,906.44,403.52,502.92
2023-07-04,Home Goods,West,722.89,300.89,422.0
2023-07-08,Home Goods,East,505.55,357.65,147.9
2023-08-11,Food & Beverage,North,928.22,657.47,270.75
2023-04-27,Home Goods,South,489.26,328.59,160.67
2023-03-30,Books,East,219.95,128.91,91.04
2023-01-12,Books,South,640.37,418.81,221.56
2023-11-17,Clothing,East,975.11,601.87,373.24
2023-08-16,Home Goods,East,116.08,56.88,59.2
2023-06-17,Clothing,North,575.55,290.06,285.49
2023-11-06,Books,North,45.62,27.45,18.17
2023-08-07,Home Goods,East,994.45,407.56,586.89
2023-06-12,Books,South,327.55,246.49,81.06
2023-04-12,Books,South,634.38,322.63,311.75
2023-11-18,Home Goods,West,435.93,293.33,142.6
2023-09-07,Electronics,North,955.84,640.53,315.31
2023-01-10,Clothing,South,770.46,331.67,438.79
2023-04-11,Books,West,347.44,273.21,74.23
2023-08-26,Home Goods,West,668.13,418.03,250.1
2023-03-06,Electronics,North,229.89,110.85,119.04
2023-09-07,Clothing,East,289.02,164.11,124.91
2023-02-24,Food & Beverage,East,699.15,534.48,164.67
2023-02-06,Electronics,East,915.5,392.86,522.64
2023-08-26,Food & Beverage,West,396.92,231.38,165.54
2023-01-21,Clothing,South,715.36,348.52,366.84
2023-02-20,Food & Beverage,West,633.58,256.79,376.79
2023-04-05,Electronics,South,191.4,138.97,52.43
2023-06-30,Books,East,937.17,650.86,286.31
2023-07-03,Food & Beverage,West,847.67,646.05,201.62
2023-10-19,Clothing,East,476.27,206.91,269.36
2023-08-13,Home Goods,West,517.55,237.78,279.77
2023-06-07,Food & Beverage,East,250.65,112.74,137.91
2023-09-11,Clothing,South,176.37,85.56,90.81
2023-12-22,Clothing,West,222.07,114.88,107.19
2023-07-23,Food & Beverage,East,42.94,27.34,15.6
2023-12-27,Food & Beverage,East,50.32,22.89,27.43
2023-06-10,Clothing,North,677.79,328.71,349.08
2023-02-27,Books,West,737.97,402.62,335.35
2023-07-18,Electronics,East,255.87,113.81,142.06
2023-10-11,Food & Beverage,North,862.03,653.0,209.03
2023-10-17,Electronics,East,475.32,378.95,96.37
2023-05-03,Food & Beverage,West,291.88,179.02,112.86
2023-06-11,Food & Beverage,South,388.69,306.32,82.37
2023-09-09,Clothing,East,673.97,316.14,357.83
2023-05-02,Books,North,617.01,362.8,254.21
2023-04-19,Home Goods,North,438.12,215.57,222.55
2023-12-26,Clothing,East,584.45,410.11,174.34
2023-06-18,Electronics,East,592.59,433.78,158.81
2023-05-22,Electronics,West,692.44,376.62,315.82
2023-08-31,Books,North,257.77,122.07,135.7
2023-12-17,Clothing,South,971.82,563.76,408.06
2023-08-11,Home Goods,East,164.95,76.43,88.52
2023-10-05,Electronics,North,757.19,603.73,153.46
2023-06-10,Clothing,West,473.63,297.0,176.63
2023-03-15,Clothing,North,313.81,149.45,164.36
2023-03-31,Home Goods,East,235.1,179.39,55.71
2023-08-28,Home Goods,South,77.9,34.38,43.52
2023-10-10,Electronics,North,411.09,262.44,148.65
2023-10-18,Home Goods,North,632.36,343.96,288.4
2023-11-11,Food & Beverage,East,264.94,136.59,128.35
2023-04-19,Electronics,South,640.7,296.51,344.19
2023-08-22,Food & Beverage,South,894.34,510.21,384.13
2023-11-05,Clothing,South,422.12,301.5,120.62
2023-05-28,Books,West,549.44,278.96,270.48
2023-04-17,Books,North,931.06,650.47,280.59
2023-12-18,Home Goods,South,787.2,366.64,420.56
